case_id,court_type,petition_type,decision_date,petitioner_count,petitioner_A_tag,petitioner_B_tag,petitioner_C_tag,petitioner_D_tag,subject_count,subject_A_tag,subject_B_tag,Child_counsel,child_count,child_A_tag,child_A_birthdate,child_A_age,child_A_custody,child_A_result,childA_Suspension_type,childA_Suspension_months,childA_Suspension_end_date,child_B_tag,child_B_birthdate,child_B_age,child_B_custody,child_B_result,child_B_Suspension_type,child_B_Suspension_months,child_B_Suspension_end_date,child_C_tag,child_C_birthdate,child_C_age,child_C_custody,child_C_result,child_C_Suspension_type,child_C_Suspension_months,child_C_Suspension_end_date,child_D_tag,child_D_birthdate,child_D_age,child_D_custody,child_D_result,child_D_Suspension_type,child_D_Suspension_months,child_D_Suspension_end_date,physical_abuse,neglect,medical_neglect,psychological_abuse,sexual_abuse,summary,judgment_factors
2320,家裁,親権停止,2022-02-04,1,児童相談所長,,,,2,[母],[養父],FALSE,1,[子],2004-08-28,17,病院,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,"【事案】
未成年者は、親権者母が再婚前に母方祖母宅に未成年者を置いて出て行ったことで、5歳から7歳までは児童養護施設で生活した。親権者母が親権者養父と再婚した後、同人らの元に引き取られて以降、親権者養父からの身体的虐待や性的虐待により一時保護が繰り返され、児童養護施設に正式に入所することや、複雑性心的外傷後ストレス障害に伴う希死念慮等から医療保護入院・緊急措置入院（親権者らが入院に同意しなかったため）となることが繰り返された。未成年者は親権停止については決められないとの意向であり、親権者らは親権停止については争わないとした。
※　家庭裁判所調査官による子の調査実施
【判断】
親権者養父は、未成年者への身体的虐待、性的虐待を行ってきたことが認められる。親権者母は、未成年者の幼少期に母方祖母宅に同人を置いて出て行き、親権者養父からの性的虐待が判明した後も同人との同居を継続し、未成年者がこれにより複雑性心的外傷後ストレス障害に罹患しても、適切な医療を受けさせるために必要な権利を行使せず、申立人や医療機関に協力する姿勢にも乏しい。したがって、未成年者が成人に達する日まで親権を停止するのが相当である。","【積極】
・身体的虐待
・性的虐待
・医療ネグレクト

【消極】
・児福法27条1項3号に基づく精神科閉鎖病棟のカメラ付き個室に入院中入所（施設の長が未成年者の看護等に関して児童の福祉のために必要な措置をとることができる。）"
2330,家裁,親権停止,2023-12-19,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2006-02-18,17,寮,親権停止,特定の日付まで,,2024-02-17,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
2度目の申立て。前件審判において2年間の親権停止が認められたが、その後も親権者母は児相からの連絡に応じない。未成年者は、親権者母の親権停止を積極的に望むものではないが、反対はしない。
【判断】
未成年者について、補助開始審判の申立てやアルバイトの就労許可など、今後複数の手続が予定されているにもかかわらず、親権者は前件審判以降児相からの連絡に一切応答しない上、本件審判期日にも連絡なく欠席していることを踏まえると、親権者母が未成年者に関する手続のために適切な対応をすることは期待できない。","【積極】
・児童相談所からの連絡に一切応答しない。
（親権停止申立事件の審判期日にも連絡なく不出頭）
　未成年者のために必要な手続に協力する見込みがない。"
2340,家裁,親権停止,2024-02-21,1,[母],,,,2,[父],[養母],FALSE,3,[子A],2010-01-28,14,児童養護施設,却下,,,,[子B],2011-04-22,12,児童養護施設,却下,,,,[子C],2013-08-23,10,児童養護施設,却下,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,"【事案】
親権者父からの暴力等により、未成年者らは児相に一時保護され（長女については複数回）、その後児福法28条1項に基づき未成年者らを児童養護施設に入所させることを承認する旨の審判がされ、同施設での生活が継続している。
※　家庭裁判所調査官による児相及び児童養護施設並びに子の調査実施
【判断】
親権者父において、未成年者らの同居中、同人らに対する暴力や暴力的な言動などの不適切な関りがあり、親権者らに直ちに未成年者らの監護をさせることは同人らの福祉を害する。また、親権者らは一時保護後も児相の指導に従わず、指導が進まない状況にある。このように、親権者らには親権者として不適切な面があることは否めない。
しかし、現在は親権者らの代理人が間に入って児相とのやりとりを行っており、支援計画に基づいて家庭復帰に向けた環境整備が進行しようとしており、現在、親権者らは児相の指導に従う構えを見せ、児童養護施設での未成年者らの生活を妨害する姿勢は示していない。また、親権者らにおいて、未成年者らに必要な医療行為や教育に関する手続等を理由なく怠るなど未成年者らの利益を害している事情も生じていない。したがって、親権停止をすべきほどに未成年者らの利益を害する事情が顕在化しているとは認められない。","【積極】
・身体的暴力
・児童相談所の指導に従わない

【消極】
・親権者らの代理人が児童相談所との間に入ってやりとりを行い、家庭復帰に向けた環境整備が進行する見込み（児童相談所の指導に従う構えを見せ始めた。）。
・親権者らにおいて、未成年者らに必要な医療行為や教育に関する手続等を理由なく怠るなど未成年者の利益を害している事情が生じていない。"
2350,家裁,親権停止,2025-07-22,1,[姉],,,,1,[母],,FALSE,1,[子],2009-08-28,15,申立人,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
親権者母は、未成年者が7歳のときに同人及び申立人らを亡父のもとに残したまま自宅を出て行き、その後も未成年者との交流はあったものの、日常的な監護養育には関わらなかった。令和5年10月に亡父が死亡した後令和5年12月頃までは、親権者母も度々未成年者らの住居を訪れてその監護に関わったが、令和6年1月以降は未成年者の意向により同人は申立人夫婦と同居し、申立人夫婦に監護養育されている。その後申立人らと親権者母との関係が悪化し、令和5年から令和6年にかけての冬以降未成年者と親権者母は会っていない。未成年者は、積極的に親権者母の親権を停止することを希望しているわけではないが、反対もしていない。
※　家庭裁判所調査官による子の調査実施
【判断】
親権者母はこれまで未成年者の監護養育にほぼ関与していない上、令和5年から令和6年にかけての冬以降会っておらず、同年秋頃以降は連絡もとっていない。未成年者は、令和6年1月以降、申立人夫婦により監護養育されており、同人らとの関係も良好で、その生活状況及び経済状況に問題はなく、現在の生活を継続することを望んでいる。これらの事情からすれば、親権者母が未成年者と同居し、監護養育することは現実的に困難であり、現に未成年者を監護養育する申立人を未成年後見人として指定しなければ、未成年者の社会生活上様々な支障が生じることが予想されることから、親権を2年間停止することが相当である。","【積極】
・未成年者の監護養育への関与がほぼない。
・申立人の元での生活が安定している。
・未成年者本人が現在の生活の継続を希望"
2360,家裁,親権停止,2024-05-30,1,[父],,,,1,[母],,FALSE,2,[子A],2018-06-08,5,事件本人,却下,,,,[子B],2020-07-15,3,事件本人,却下,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
親権者である父母が同居期間中の未成年者らの主たる監護者は親権者母であった。親権者母は、申立人が未成年者らを連れて自宅を出る前に長女に対して不適切な言動をとった。別居後、親権者母は同人を未成年者らの監護者と指定し、未成年者らを引き渡すことを求める審判を申し立て、令和5年9月に親権者母の同申立てを認める内容の抗告審決定がされた。しかし、申立人は未成年者らの引き渡しに応じず、転居して現在の居住先を一切明らかにしない。親権者母が令和4年に別途申し立てていた面会交流調停事件において実施された試行的面会交流では、親権者母と未成年者らの交流状況に、未成年者らの福祉上問題となるような点は確認されず、同年10月から前記抗告審決定が出される前まで親権者母と未成年者らとの面会交流が実施されていたが、その関係性に問題はうかがわれなかった。前記抗告審決定後、面会交流は実施されていない。
【判断】
申立人が主張する親権者母の長女に対する虐待に関する事情は、いずれも親権者である父母が同居していた頃のものであり、前記抗告審決定は、これを前提に、親権者母の長女に対する不適切な言動が長女に及ぼした悪影響が限定的なものにとどまる旨判示しているのであって、前記抗告審決定前まで実施されていた面会交流状況からしても、長女と親権者母との関係性に問題はうかがわれない。申立人が長女のＰＴＳＤを裏付ける資料として提出した医師の診断書、臨床心理士の意見書等、保育園の教諭の陳述書等は、いずれも親権者母の関与なく、申立人からの一方的な情報に基づき作成されたもので、その作成に当たり前記面会交流状況等前記抗告審決定に至る経過を何ら踏まえていないこと、前記意見書等における長女の不安定かつ親権者母への拒否的言動は、申立人が前記抗告審決定に従わず長女を紛争に巻き込んだ影響による可能性も否定できないことから、いずれもその信用性および評価には疑問が残るものと言わざるを得ない。","【消極】
・父母同居中に未成年者に対する不適切な言動はあったが、その後の面会交流において親権者と未成年者の関係性に問題なし
・未成年者のPTSDを裏付ける資料は申立人の一方的な情報に基づき作成されているなど、信用性及び評価に疑問が残る。"
2370,家裁,親権停止,2021-04-28,1,未成年者本人,,,,1,[母],,FALSE,1,[子],2001-10-11,19,児童自立支援施設,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
未成年者（申立人）は、幼い頃から父母による身体的暴力を伴う不適切な養育を受け、そのために、その発達や社会性に問題を抱え、平成25年には児童自立支援施設に入所した。その後、平成29年3月に施設を退所して親権者母と同居して生活するようになったが、就労先や高校で様々なトラブルを生じさせ、家庭裁判所により保護観察処分も受けた。そのような未成年者に対し、親権者母は、その問題性を十分に理解した適切な関りをせず、未成年者の行動の改善のために、ルールを守らない場合にペナルティを課すことによって問題の改善を図ろうとするなどした。申立人は、令和2年7月に親権者母の再婚相手と口論になり家出し、児童自立支援施設に保護を求めた。
【判断】
未成年者の問題性は、父母による幼少期の養育の在り方に根ざしたものであり、親権者母としては、自らの養育の在り方を見直した上で、未成年者の問題性を十分に理解した適切な関りをすることが求められていたとうべきであるが、これまでの親権者母の関わりは適切さを欠くものであったとの評価を免れない。そして、本件手続を経ても、これが改善される様子がない。したがって、その親権行使が不適当であることにより、未成年者の利益を害するものというべきである。","【積極】
・身体的暴力を伴う不適切な教育
・未成年者が抱える問題性の不理解
・上記問題性が改善される様子がない"
2380,家裁,親権停止,2022-03-04,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2020-04-01,1,乳児院,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】
親権者母は、未成年者を妊娠後、病院を受診することなく自宅で出産した。出産から3日後に受診した病院からの通告で、未成年者は児相に一時保護され、その後親権者母の同意により乳児院に入所した。親権者母は、令和2年10月の児相職員との面談後、自宅から退去して行方不明となった。
【判断】
前記事案の経緯からすれば、親権者母による親権行使は、不適当であることにより、未成年者の利益を害するものというべきである。","【積極】
・ネグレクト
・親権者が、未成年者を乳児院に入所させたまま、行方不明"
2391,家裁,親権停止,2024-03-12,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2008-04-02,16,児童自立支援施設,親権停止,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,"【事案】
未成年者は、1歳の頃から何度か短期の里親委託を受けたり複数回一時保護されるなどし、不安定な養育環境で成育した。未成年者は、小学校の頃から、他人に対して暴力を振るうなどの問題行動を繰り返し、児相や医師から母に対して、未成年者について服薬治療等の必要性があること等が説明されたが、親権者母は服薬治療を拒否し、その態度は令和元年以降2度の親権停止審判を受けても変わらなかった。母は、本件事件の審問期日に出頭せず、調査官調査にも応じない。
【判断】
未成年者は、前回の親権停止審判以降服薬治療や特性に応じた指導及び支援により落ち着いた生活ができているが、感情統制や対人関係上の課題が残っており、引き続き投薬治療や特性に応じた指導及び支援が必要である。他方、親権者母は、服薬治療に同意するには至らず、児相と連携して未成年者の治療や支援に取り組む姿勢は見られない。これらのことからすれば、親権を親権者母が行使することとなった場合、未成年者の服薬治療や特性に応じた指導及び支援が得られなくなる可能性が高く、未成年者の利益を害することになるため、親権者母の親権を停止する必要があると認められる。
※保全申立てあり。","【積極】
・医療ネグレクト
・親権者の治療等に対する姿勢に改善なし"
2401,家裁,親権停止,2022-09-02,1,[母方祖母],,,,1,[母],,FALSE,1,[子],2011-01-05,11,申立人,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】
未成年者は、0歳から1歳の頃、精神的に不安定な状態の親権者母から身体的虐待を受け、また、8歳頃には親権者母の結婚相手から性的虐待を受けた。親権者母は、結婚相手の未成年者に対する性的虐待が明らかになった後、結婚相手を逮捕してもらおうと、申立人宅に未成年者を預けて他県に赴き、そのまま他県で生活保護を受給して生活するようになった。親権者母は、平成11年以降現在に至るまで、精神科への入退院を繰り返している。未成年者は、親権者母に会いたくなく、申立人宅での生活を継続したいとの意向を示した。
※　家庭裁判所調査官による子の調査実施
【判断】
親権者母が、未成年者に対して安定した監護環境を提供できず、結婚相手からの性的虐待を未然に防止することができなかったこと、当該性的虐待を認識して以降未成年者の監護を申立人らに任せて、およそ合理性、計画性が認められない行動を繰り返していることが認められる。しかし、未成年者は現在親権者母の下で生活しているわけではなく、申立人らの下で安定した生活をしていることからすると、現時点において親権者母は、未成年者に対し、親権の行使として不適切な行動を直接に行っているとは認められない。その他、現時点において親権者母の親権を停止しなければ未成年者の福祉が害される事情は存在しない。","【積極】
・ネグレクト
・身体的虐待
・自身の結婚相手からの性的虐待の事実を把握しながら防止できず

【消極】
・未成年者は申立人らの下で安定した生活を送っている。
（未成年者に対して親権の行使として不適切な行動を直接行っているとは認められない。）"
2402,高裁,親権停止,2023-03-31,1,[母方祖母],,,,1,[母],,FALSE,1,[子],2011-01-05,12,申立人,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,TRUE,FALSE,"【事案】2401の抗告審。未成年者が利害関係参加。
【判断】
親権者母には、入院や逮捕などにより未成年者を監護することができなかったことが度々あったほか、自身による心理的虐待や、結婚相手による性的虐待を招来する要因となった不適切な対応があったと認められる。また、これまでの監護状況、親権者母の精神障害の内容や程度に照らすと、親権者母が子の福祉に添って未成年者の今後の監護を適切かつ安定的に行うことは期待できない。未成年者は、申立人らの下で安定した生活を送っており、現在の生活を継続したいという意向を示している。県外に住む親権者母の下で生活することになれば、適切な監護が期待できない上、未成年者の日常生活や学校生活も大きな影響を受ける。さらに、現時点において未成年者が親権者母に信頼感や安心感が持てず、会いたくないなどと述べていること、親権者母にはこれまでの自身の監護を適切に振り返り、未成年者の気持ちを理解しようとする姿勢が見られないことなどから、現時点で一緒に暮らすことは親子の適切な再統合の妨げとなり、未成年者の福祉に反する。以上のことから、親権者母の親権を2年間停止することが相当である。","【積極】
・ネグレクト
・心理的虐待
・自身の結婚相手からの性的虐待を招来する要因となる不適切な対応あり
・未成年者は申立人らの下で安定した生活を送っている。
・未成年者は現在の生活の継続を希望。親権者に対する拒否的言動あり
・親権者に改善の姿勢が見られない。"
2410,家裁,親権停止,2020-06-08,1,児童相談所長,,,,2,[母],[養父],FALSE,1,[子],2003-05-27,17,一時保護,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
親権者母は精神的疾患を患っており、未成年者やそのきょうだいを養育することが困難であったため、未成年者らは平成22年に児童養護施設に入所した。親権者母は養父と再婚し、同人らは未成年者らを引き取ったが、毎日のように未成年者らが学校から帰る前に外出するなどしたため、未成年者らは食事の用意や掃除洗濯等の家事をし、アルバイト代で食費等を賄うなどしていた。令和元年に、親権者養父から児相に対し、未成年者を預けたいと申し入れがあり、同人は一時保護中である。
【判断】
前記経緯から、親権者らによる未成年者の監護は著しく不十分、不適切というほかなく、これにより子の利益を害すると認められることから、親権を未成年者が成人するまで停止することが相当である。","【積極】
・未成年者らの監護養育が著しく不十分、不適切（未成年者自身が家事や食費等の調達等を行うなどしていた。）
・親権者が自相に対して未成年者を預けたいと申し入れた。"
2420,家裁,親権停止,2019-09-20,1,児童相談所長,,,,1,[父],,FALSE,1,[子],2001-05-19,18,寮,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】
平成24年に親権者父が未成年者を虐待しているとして、児福法28条1項に基づき未成年者を施設入所させることについて承認する審判がされ、これ以降未成年者と親権者父の交流はない。親権者父は未成年者と関わり合いを持とうとする姿勢を示していないところ、未成年者の通学する学校は、令和元年6月に未成年者の委託措置が解除された後に適切な保護者が不在となることを理由に、同人の通学を認めなかった。親権者父は本件事件の審問期日にも出頭しない。未成年者は親権者父の親権を停止することに賛成している。
※　家庭裁判所調査官による子の調査実施
【判断】
前記経緯によれば、親権者父は、未成年者に対する親権を適切に行使しておらず、また、未成年者は高校に通学するため適切な保護者が必要であるところ、親権者父が親権を行使する様子はなく、他方親権を辞任することもしない。したがって、親権者父の親権を未成年者が成年に達する日の前日まで停止することが相当である。","【積極】
・虐待による施設入所
・未成年者と関わりを持っておらず、今後も関わる意向がない。
・親権者の態度により、未成年者の高校への通学に支障が生じている。
・未成年者が親権停止に賛成"
2430,家裁,親権停止,2020-12-25,1,未成年者本人,,,,1,[母],,TRUE,1,[子],2002-08-19,18,秘匿,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
未成年者の親権者は、親権者母と養父である。未成年者は、令和2年8月に兵庫に遊びに行っていたところ、親権者である母と養父から帰宅を拒まれたため、そのまま家を出た。親権者母は、本件手続において、親権停止について異議はなく、未成年者とは今後関わるつもりもない旨回答した。
※　家事事件手続法23条1項に基づき未成年者に手続代理人を選任
【判断】
親権者母は、未成年者に対する親権を同人の利益のために行使する意思を有していないことが明らかであるため、その余の未成年者及び親権者母の主張を検討するまでもなく、親権者母による親権の行使を停止すべき事情があると認められる。そして、親権停止の原因が未成年者が成人（20歳）に達するまで消滅することは見込まれない。","【積極】
・未成年者の帰宅を拒み、同人と今後関わるつもりがない。"
2440,家裁,親権停止,2020-12-25,1,未成年者本人,,,,1,[養父],,TRUE,1,[子],2002-08-19,18,秘匿,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】2430の事案の未成年者のもう一人の親権者である養父の親権停止事案
事実経過は43の事案と同じ。親権者養父は、本件手続において、親権停止について異議はないが、未成年者については嘘や被害妄想が多すぎる点があるため、よく調べた方がいいと思いますと回答した。
※　家事事件手続法23条1項に基づき未成年者に手続代理人を選任
【判断】
親権者養父は、未成年者に対する親権を同人の利益のために行使する意思を有していないことが明らかであるため、その余の未成年者及び親権者養父の主張を検討するまでもなく、親権者養父による親権の行使を停止すべき事情があると認められる。そして、親権停止の原因が未成年者が成人（20歳）に達するまで消滅することは見込まれない。","【積極】
・未成年者の帰宅を拒み、同人と今後関わるつもりがない。"
2460,家裁,親権停止,2022-05-31,1,未成年者本人,,,,1,[母],,FALSE,1,[子],2005-12-28,16,一時保護,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,"【事案】母の交際相手と同居を開始した小６頃から、未成年者は性的虐待を受け、母も暴力を受けていたが、母は未成年者に別れてほしい、交際相手を止めてほしいと言われても対応しなかった。未成年者が自ら求めて一時保護された後、交際相手は監護者性交等罪で実刑判決を受けたが、その公判で母は未成年者が嘘をついており、わいせつ行為はなかった旨証言し、損害賠償命令申立てにも同意できない旨述べた（公判係属中に母と交際相手は婚姻した。）。
【判断】親権の行使が不適当であることにより子の利益を害することは明らかである。","【積極】
・未成年者への性的虐待等をした交際相手を未成年者より優先する態度が顕著"
2470,家裁,親権停止,2023-06-30,1,[母方祖父],,,,1,[母],,FALSE,1,[子],2009-06-30,14,申立人,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】母方祖父母は、母の契約住居で母及び未成年者と同居するなどして監護を手伝っていたところ、母と男性（申立て時点では母と婚姻中）との交際をめぐって喧嘩が頻発するようになった。未成年者が一緒に行くことを拒否したため、母は単独で退去後、母方祖父母に退去を求めた。申立人は、未成年者が母と男性の交際に嫌悪感を示していること等を理由に親権の行使が困難又は不適当と主張。
【判断】母の交際開始後、未成年者との関係は必ずしも良好でなく、未成年者も自分より交際相手を大事にしていると感じたなどと述べるが、それだけで親権の行使等に問題があるとは認められない。様々な問題の発端は母と男性との交際で、母が非難されるような事柄ではないものの、未成年者の心情等にも配慮して丁寧に解決すべきだったが、母方祖父母と母との対立に巻き込まれるなどしたことで、負の感情を増大させたことがうかがわれる。現在の状況は親権の行使に支障が生じていることは明らかだが、母と申立人らとの対立が原因で事実上親権の行使が困難になっているのであり、親権の行使が不適当であるなど親権を停止すべき事情はない。","【積極】
・未成年者の意向、未成年者と母との関係が良好でない
【消極】
・未成年者の母への負の感情は、申立人らと母の対立に巻き込まれ、申立人らの母への言動も影響
・親権行使が困難になっているのは、母と申立人らとの対立によるもの"
2480,家裁,親権停止,2023-11-15,1,[父],,,,2,[母],[養父],TRUE,1,[子],2008-04-23,15,一時保護,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,"【事案】未成年者は小４時に母から妹が叱責され夜間の山中に置いて行かれようとする様子をみて、母に恐怖心を抱き、自分の意見を言えなくなった。母と養父との交際等を嫌と言えず、自分が大事にされていると感じられずに自傷行為等を行うようになり、解離性障害の診断を受けた。未成年者は、母らに知らせず父宅に行き、警察に自宅か児相かを選ぶように言われ、一時保護された。父は、母が進学先に同意しないこと、虐待行為が繰り返されて母に恐怖心を抱いていること、未成年者が親権を停止し、父と暮らすことを希望していること等から、親権を停止すべきと主張。
※　未成年者の手続代理人弁護士あり
【判断】未成年者が母らを拒絶し、父との生活を望む気持ちは非常に強く、母の監護、養育に行き過ぎや配慮に欠けた点があったことはうかがえるが、親権を停止しなければならないほど不適当な行為があったとまでは認められない。進学等につき、母らの考えが未成年者の意向に合致しないことも、母らなりに心配する気持ちで、合理的な理由なく異なる意見を述べていると認められない。未成年者の意向を正しく理解し、それを汲むことは大切だが、結果的に未成年者の意向と異なる意見になったことから直ちに親権の行使が不適当と評価されるものではない。","【積極】
・未成年者の意向
・母の監護に行き過ぎ、配慮不足
【消極】
・父母と未成年者との意見が合致しないのは、父母なりに心配する気持ちによるもの"
2490,家裁,親権停止,2025-03-14,1,[父],,,,1,[母],,FALSE,1,[子],2011-07-15,13,事件本人,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】父母は別居中。R2の面会交流審判で２か月に１回６時間程度の直接交流が定められたが、R4以降は面会交流は実施されず。母は、父が未成年者の希望や予定を聞き入れずに面会交流を権利と主張し、未成年者が面会交流を拒否するようになったと主張。父は、母が面会交流に応じないことなどを理由に親権停止を求めた。
【判断】審判で決められた面会交流に応じないことが親権を停止するまでの事情とはいえない。そのほか同居義務違反や長女を連れ去り居所を隠しているなどの主張は、いずれも申立人と母との紛争に関わるもので、親権行使の不適切さを基礎付ける事情ではない。","【消極】
・申立人の主張は、いずれも申立人と母との紛争に関わるもの"
2500,家裁,親権停止,2024-05-27,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2008-09-11,15,里親,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】２回目の親権停止。前件時、母及び未成年者は共謀して覚醒剤を使用したとして、母は執行猶予付有罪判決を受け、未成年者は児童通告がされ、親権停止がされた。母は審問に出頭せず。
【判断】母は、前件時に未成年者を犯罪に加担させるなどし、その後同種犯罪に及んだとは認められないが、依然として睡眠薬の多量接種などの不安定な様子がある。未成年者は母が親権者になってもよいが、今後も里親宅から学校に通うことを望んでいることなどから、母による親権の行使は依然として不適当である。","【積極】
・前件後も母に不安定な様子
・未成年者の生活状況も不安定
・未成年者の意向"
2510,家裁,親権停止,2023-06-21,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2008-10-19,14,里親,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,"【事案】2度目の申立て。1度目は未成年者が塾に行かないと箒の柄で叩くなど、小５から痕が残るほどの暴行を度々加え、未成年者も帰宅を拒否しており、再発のおそれ、未成年者の意向を無視した手紙の送付や元養父の接し方に問題があったことを否定したことなどから2年間の親権停止。その後、母は未成年者との面談を強く求め続けたが、いまだ直接交流は行われていない。
【判断】母は、児相が示した援助計画を受け入れず、いまだ養育の問題点の振り返りができていない。未成年者も親権者の手紙への返事すらできておらず、同居時の影響が強く残っている。未成年者にとって安心できる適切な親子関係の構築ができておらず、母に親権が戻れば、未成年者の意思を尊重しない行動をとり、安定した生活が脅かされるおそれが依然としてあること、未成年者が親権者と暮らすことは考えられない旨の意向を述べたことから、親権の行使は依然として困難又は不適当であり、関係改善にはなお相当の期間を要する。","【積極】
・前件後、援助計画でも定められた、養育の問題点の振り返り等ができていない
・未成年者に母との同居時の影響が強く残っている
・未成年者の意向"
2521,家裁,親権停止,2022-01-31,2,[母方祖父],[母方祖母],,,1,[父],,FALSE,1,[子],2015-05-13,6,申立人,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】父は単身赴任が長く、母及び母方祖父母が監護を担っていたが、母は転職に起因して不安障害等になり、治療方針をめぐって父と申立人らの関係が悪化。母の死去後、母方祖父母が監護者指定の調停、父が子の引渡しの審判を申し立てた。未成年者は子の引渡し事件で調査官に対し、母方祖父母の自宅にいたいと述べ、父に対する否定的なエピソードを述べた。母方祖父母は、父が未成年者の意思を尊重していない、心理的虐待があったなどと主張。
【判断】父は、単身赴任期間中も含めて未成年者と交流しており、父子関係や予定している監護態勢に特段の問題はない。父が、申立人らが任意の引渡しに応じなかったために調停及び審判を起こしたことに不相当な点はなく、調停中に未成年者の住民票を異動したことは紛争を助長するものではあったが、この一事をもって親権の行使が不適当とまでは言い難い。未成年者の面前で母を怒鳴ったことにつき未成年者への影響は軽視できないが、母の治療方針をめぐって関係が悪化していた状況下で、父のみに責めを負わせるような評価をするのは相当ではない。
　※　保全事件も同様に却下（52-3）","【積極】
・未成年者の意向
・申立人らと父との紛争を助長する行動
【消極】
・父は従前から未成年者と交流し、父子関係に問題なし
・父の監護態勢に問題なし"
2522,高裁,親権停止,2022-03-28,2,[母方祖父],[母方祖母],,,1,[父],,FALSE,1,[子],2015-05-13,6,申立人,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【判断】父の希望により面会交流が行われていないことは、未成年者の心理的負担を懸念し、心情に配慮した結果であり、適格性を疑わせる事情にはならない。子の引渡しの審判等を申し立てたことについて、裁判制度の利用を不当に制限する結果とならないよう慎重な配慮を要することは当然であり、本件の経過に照らせば、親権の行使として不適当とはいえない。
　※　52-1の保全の抗告も同様に棄却（52-4）","【消極】
・未成年者の心情に配慮して、面会交流の実施を希望せず"
2530,家裁,親権停止,2022-02-25,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2007-04-08,14,事件本人,親権停止,一定期間,10,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,"【事案】未成年者は、R4.1.21に急性リンパ性白血病等の診断を受け、継続的な輸血を行わなかった場合は心不全で数日内に死に至ることが予想される状態となったが、母は信条を理由に輸血に同意しなかった。R4.1.24に本件及びその保全処分が申し立てられ、裁判所は同日に保全処分を発した。輸血により当座の生命の危機は脱したが、今後も根本治療のため約６か月の入院を要し、その間は輸血が必要となるが、この病気の患者のほとんどは退院後は輸血不要のまま過ごしており、主治医は輸血が必要となる期間を入院期間に若干の余裕を見込んでも８か月以内と意見を述べた。
【判断】母は宗教上の理由で輸血に同意を与えることができずにおり、親権の行使が困難又は不適当であることにより子の利益を害する状況がある。停止の期間は、今後の治療期間のほか、治療終了後における輸血の必要性の見極めるために必要な余裕も見て、１０か月と定める。","【積極】
・宗教上の理由で疾患治療に必要な輸血に同意せず"
